38.58967879,-121.4375266
38.55216635,-121.5012261
38.5473158,-121.4756159
38.61532081,-121.4067098
38.59867903,-121.5470626
38.57438899,-121.5541906
38.6439398,-121.5409562
38.524263,-121.5034815
38.60835319,-121.4004919
38.51385222,-121.523077
38.58678637,-121.5171127
38.54495962,-121.5006869
38.63473422,-121.4851678
38.50713712,-121.4472862
38.56727008,-121.4050156
38.50141437,-121.4955069
38.62847697,-121.5792822
38.50735747,-121.4507711
38.52764219,-121.4761787
38.59519201,-121.5141972
38.63808508,-121.447135
38.59289311,-121.4133468
38.5954633,-121.4211878
38.57487817,-121.5971038
38.53049172,-121.4555869
38.60476076,-121.5111147
38.59291451,-121.400464
38.60711102,-121.5452741
38.53447339,-121.4114762
38.53969906,-121.464226
38.53528086,-121.5167094
38.58517806,-121.4435873
38.53350837,-121.4094136
38.58487531,-121.512807
38.60920995,-121.4683248
38.60419896,-121.5793264
38.59993317,-121.4874628
38.60024628,-121.4854056
38.62446855,-121.4222421
38.59297115,-121.5661653
38.59537553,-121.5393044
38.53037859,-121.4677962
38.64868486,-121.5403245
38.54358436,-121.45332
38.59440933,-121.4087488
38.61971696,-121.4846652
38.6129998,-121.4036482
38.61357679,-121.4912658
38.64424175,-121.483111
38.50774377,-121.5005784
38.63807911,-121.4586592
38.65993642,-121.4700265
38.65296747,-121.48428
38.5796289,-121.4925574
38.64414452,-121.4446731
38.56720201,-121.5959226
38.59550971,-121.5850228
38.55887175,-121.5687525
38.54500725,-121.5333269
38.50550009,-121.468497
38.63770267,-121.4885331
38.5544678,-121.5657182
38.50689588,-121.5106995
38.50487812,-121.5255536
38.55224487,-121.4006844
38.57825856,-121.5484548
38.6276911,-121.5228694
38.61960595,-121.4275374
38.52812135,-121.5584439
38.62063699,-121.4700482
38.61313922,-121.5310209
38.5399671,-121.5179113
38.60612412,-121.4685874
38.60226989,-121.5323304
38.61176125,-121.4556436
38.5324342,-121.5832338
38.53395266,-121.4637639
38.60312918,-121.3931446
38.64456459,-121.4588247
38.63479195,-121.4480359
38.60756527,-121.5871053
38.66320321,-121.4576629
38.52594958,-121.4541077
38.59647581,-121.4536449
38.55263324,-121.4920974
38.60838156,-121.4249285
38.53398595,-121.5625389
38.5118795,-121.521972
38.62067304,-121.5519061
38.56725759,-121.4422244
38.53032139,-121.5369163
38.60977902,-121.5523528
38.56075529,-121.4073032
38.63474003,-121.4380564
38.55298691,-121.5080406
38.54318215,-121.5621384
38.62694709,-121.4475281
38.53471561,-121.4659342
38.6325866,-121.5377997
38.62806264,-121.4924669
